Jan 02, 2019 3:30:03 AM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Jan 02, 2019 3:30:03 AM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /home/vagrant/opendaylight-0.9.1/lock
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.Main$KarafLockCallback lockAquired
INFO: Lock acquired. Setting startlevel to 100
2019-01-02T03:30:05,517 | INFO  | pool-1-thread-2  | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 | Adding features: f86f9f81-84c4-4a1e-8ed6-3bcb8165740b/[0,0.0.0]
2019-01-05T03:41:12,570 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:43:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:43:12,570 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:45:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:45:12,568 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:47:12,573 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:47:12,576 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:49:12,594 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:49:12,594 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:51:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:51:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:53:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:53:12,566 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:55:12,563 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:55:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:57:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:57:12,566 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:59:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T03:59:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:01:12,568 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:01:12,568 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:01:28,743 | INFO  | jobcoordinator-main-task-2 | ElanSmacFlowEventListener        | 336 - org.opendaylight.netvirt.elanmanager-impl - 0.7.1 | Deleting the Mac-Entry:MacEntry{getControllerLearnedForwardingEntryTimestamp=1546660588361, getInterface=132135812337331:br-ex-patch:trunk, getIpPrefix=IpAddress{_ipv4Address=Ipv4Address{_value=192.168.100.1}}, getMacAddress=PhysAddress{_value=0A:00:27:00:00:01}, isIsStaticAddress=false, augmentations={}} present on ElanInstance:24ee0046-b656-4632-94bb-3dc44ea26a45
2019-01-05T04:01:28,772 | INFO  | jobcoordinator-main-task-2 | ElanSmacFlowEventListener        | 336 - org.opendaylight.netvirt.elanmanager-impl - 0.7.1 | Deleting the Mac-Entry:MacEntry{getControllerLearnedForwardingEntryTimestamp=1546660588384, getInterface=220947719181268:br-ex-patch:trunk, getIpPrefix=IpAddress{_ipv4Address=Ipv4Address{_value=192.168.100.1}}, getMacAddress=PhysAddress{_value=0A:00:27:00:00:01}, isIsStaticAddress=false, augmentations={}} present on ElanInstance:24ee0046-b656-4632-94bb-3dc44ea26a45
2019-01-05T04:01:28,787 | INFO  | jobcoordinator-main-task-2 | ElanSmacFlowEventListener        | 336 - org.opendaylight.netvirt.elanmanager-impl - 0.7.1 | Deleting the Mac-Entry:MacEntry{getControllerLearnedForwardingEntryTimestamp=1546660588358, getInterface=123791067074062:br-ex-patch:trunk, getIpPrefix=IpAddress{_ipv4Address=Ipv4Address{_value=192.168.100.1}}, getMacAddress=PhysAddress{_value=0A:00:27:00:00:01}, isIsStaticAddress=false, augmentations={}} present on ElanInstance:24ee0046-b656-4632-94bb-3dc44ea26a45
2019-01-05T04:03:12,563 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:03:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:05:12,563 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:05:12,566 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:07:12,566 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:07:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:09:12,562 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:09:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:11:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:11:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:13:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:13:12,583 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:15:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:15:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:17:12,566 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:17:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:19:12,574 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:19:12,575 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:21:12,582 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:21:12,582 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:23:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:23:12,574 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:25:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:25:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:27:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:27:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:29:12,575 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:29:12,579 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:31:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T04:31:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
